source,gu_name,complex_name,lease_type,households,move_in_date,address_raw,zipcode,lat,lng,geocode_status,geocode_method,matched_address,gu_match,query_used
SH,구로구,구로경남아너스빌,재건축,9,2009-09-10,"구로중앙로8길 41-23 (구로동 1285, 경남아너스빌)",08304,37.4936810424271,126.892994020472,ok,road,서울 구로구 구로중앙로8길 41-23,Y,서울 구로구 구로중앙로8길 41-23
SH,구로구,온수힐스테이트,재건축,56,2010-03-05,"부일로9길 127 (온수동 155, 온수 힐스테이트)",08259,37.4976017630545,126.820592862021,ok,road,서울 구로구 부일로9길 127,Y,서울 구로구 부일로9길 127
SH,구로구,고척벽산블루밍(고척3),재개발,59,2010-12-01,"고척로60길 30 (고척동 342, 벽산베스트블루밍아파트)",08228,37.5051496613125,126.858766619471,ok,road,서울 구로구 고척로60길 30,Y,서울 구로구 고척로60길 30
SH,구로구,천왕이펜하우스2단지,"국민,장기",359,2011-06-10,"천왕로 92 (천왕동 279-2, 천왕이펜하우스2단지)",08365,37.4852288247652,126.838086363908,ok,road,서울 구로구 천왕로 92,Y,서울 구로구 천왕로 92
SH,구로구,천왕이펜하우스6단지,"국민,장기",502,2011-06-26,"천왕로 9 (천왕동 275, 천왕이펜하우스6단지)",08364,37.4790207559893,126.84225746312,ok,road,서울 구로구 천왕로 9,Y,서울 구로구 천왕로 9
SH,구로구,천왕이펜하우스5단지,"국민,장기",458,2011-07-25,"천왕로 10 (천왕동 277, 천왕 이펜하우스 5단지)",08365,37.480726327426,126.842162072714,ok,road,서울 구로구 천왕로 10,Y,서울 구로구 천왕로 10
SH,구로구,천왕이펜하우스4단지,"국민,장기",366,2011-08-15,"천왕로 29 (천왕동 273, 천왕 이펜하우스 4단지)",08364,37.4808009766872,126.838594515677,ok,road,서울 구로구 천왕로 29,Y,서울 구로구 천왕로 29
SH,구로구,천왕이펜하우스1단지,"국민,장기",156,2011-10-12,"천왕로 91 (천왕동 282, 천왕 이펜하우스 1단지)",08364,37.4866893781833,126.837445160952,ok,road,서울 구로구 천왕로 91,Y,서울 구로구 천왕로 91
SH,구로구,천왕이펜하우스3단지,"국민,장기",1002,2011-10-12,"천왕로 56 (천왕동 278, 천왕 이펜하우스 3단지)",08365,37.48305321277,126.838914729764,ok,road,서울 구로구 천왕로 56,Y,서울 구로구 천왕로 56
SH,구로구,천왕2-1(천왕연지타운1),"국민,장기",398,2013-12-25,"오류로 30 (천왕동 280, 천왕연지타운1단지)",08350,37.4863679517074,126.83999205713,ok,road,서울 구로구 오류로 30,Y,서울 구로구 오류로 30
SH,구로구,천왕2-2(천왕연지타운2),"국민,장기",670,2014-02-03,"오리로 1102-10 (천왕동 281, 천왕연지타운2단지)",08350,37.4840144134269,126.84334132511,ok,road,서울 구로구 오리로 1102-10,Y,서울 구로구 오리로 1102-10
SH,구로구,개봉푸르지오,재건축,115,2014-05-21,"남부순환로 775 (개봉동 492, 개봉푸르지오)",08236,37.5015678689641,126.847162335199,ok,road,서울 구로구 남부순환로 775,Y,서울 구로구 남부순환로 775
SH,구로구,천왕공공원룸텔(천왕여성안심주택),기타임대,96,2015-01-29,"천왕로50 (천왕동 산25-8, 천왕이펜하우스S)",08365,37.4816510776901,126.838660411132,ok,road,서울 구로구 천왕로 50,Y,서울 구로구 천왕로50
SH,구로구,천왕지구7단지(행복주택),행복(공사 건설형),374,2015-10-27,"천왕로 21 (천왕동 274, 천왕이펜하우스7단지)",08364,37.4791754743291,126.838929498352,ok,road,서울 구로구 천왕로 21,Y,서울 구로구 천왕로 21
SH,구로구,천왕2도시형생활주택(연지마을1),행복(공사 건설형),181,2017-09-01,"오류로 36-13 (천왕동 14-116, 천왕연지마을1단지)",08350,37.4881667239892,126.84126231209,ok,road,서울 구로구 오류로 36-13,Y,서울 구로구 오류로 36-13
SH,구로구,천왕2도시형생활주택(연지마을2),행복(공사 건설형),138,2017-09-01,"오리로 1102-13 (천왕동 산13-13, 천왕연지마을2단지)",08350,37.4847535592833,126.842429822378,ok,road,서울 구로구 오리로 1102-13,Y,서울 구로구 오리로 1102-13
SH,구로구,천왕이펜하우스 8단지(천왕지구 8단지),행복(공사 건설형),298,2018-09-28,금오로882 (천왕동 산19-1),08271,37.4760030858366,126.842316036524,ok,road,서울 구로구 금오로 882,Y,서울 구로구 금오로882
SH,구로구,고척리본타운(고척동 156 장기전세),"장기,행복(공사 건설형)",39,2018-09-28,"고척로52나길25 (고척동 156, 고척리본타운)",08278,37.5051267076885,126.857360185143,ok,road,서울 구로구 고척로52나길 25,Y,서울 구로구 고척로52나길25
SH,구로구,항동하버라인8단지(항동지구 8단지),국민,384,2018-11-13,서해안로2036 (항동 218 항동하버라인),08368,37.4756237727979,126.818706218661,ok,road,서울 구로구 서해안로 2036,Y,서울 구로구 서해안로2036
SH,구로구,항동하버라인3단지,국민,438,2019-02-28,항동로 43 (항동 171-4),08368,37.4789423906036,126.824571211875,ok,road,서울 구로구 항동로 43,Y,서울 구로구 항동로 43
SH,구로구,항동하버라인9단지,행복(공사 건설형),298,2019-02-28,항동로 68 (항동 136-5),08368,37.4804265202648,126.825842832721,ok,road,서울 구로구 항동로 68,Y,서울 구로구 항동로 68
SH,구로구,항동하버라인10단지,행복(공사 건설형),297,2019-02-28,항동로 60 (항동 135-57),08368,37.4793797900634,126.825823102553,ok,road,서울 구로구 항동로 60,Y,서울 구로구 항동로 60
SH,구로구,항동하버라인11단지,행복(공사 건설형),276,2019-02-28,연동로 191-5 (항동 179),08368,37.4780432643291,126.822333327571,ok,road,서울 구로구 연동로 191-5,Y,서울 구로구 연동로 191-5
SH,구로구,항동하버라인4단지,국민,107,2019-06-11,항동로 72 (항동 84),08368,37.4812930891044,126.826871035904,ok,road,서울 구로구 항동로 72,Y,서울 구로구 항동로 72
SH,구로구,항동하버라인2단지,국민,252,2019-07-25,연동로 234 (항동 22-9),08368,37.4817306289239,126.822146411499,ok,road,서울 구로구 연동로 234,Y,서울 구로구 연동로 234
SH,구로구,오류1동 숲에리움,행복(공사 건설형),180,2020-11-30,경인로 27길7 (오류동 359),08267,37.4970283791018,126.845121920929,ok,road,서울 구로구 경인로27길 7,Y,서울 구로구 경인로 27길7
SH,구로구,크라운빌2차(신도림동 419-4),행복(재건축),75,2022-07-14,경인로63길 11 (신도림동 419-4),08207,37.507830490102,126.884999387725,ok,road,서울 구로구 경인로63길 11,Y,서울 구로구 경인로63길 11
SH,구로구,신영지웰에스테이트개봉역,"장기전세(재건축), 행복(재건축)",21,2024-07-29,개봉로24길 46,08277,37.4955704479805,126.857645011702,ok,road,서울 구로구 개봉로24길 46,Y,서울 구로구 개봉로24길 46
SH,구로구,호반써밋 개봉,장기전세(재건축),33,2025-02-03,고척로 22길 36,08266,37.4999365965966,126.846812594974,ok,road,서울 구로구 고척로22길 36,Y,서울 구로구 고척로 22길 36
SH,구로구,세이지움 개봉,역세권청년,273,2025-06-09,개봉로19길 11 (개봉동 503),08337,37.4927045475181,126.855656876682,ok,road,서울 구로구 개봉로19길 11,Y,서울 구로구 개봉로19길 11
SH,구로구,천왕역 모아엘가 트레뷰,재건축(장기전세),171,2025-10-01,오리로 1165,08363,37.487534583609,126.837554817274,ok,road,서울 구로구 오리로 1165,Y,서울 구로구 오리로 1165
SH,금천구,시흥목련,주거환경,105,1996-09-16,"금하로3길 26 (시흥동 1009, 시흥목련아파트)",08615,37.4543350072853,126.897439149193,ok,road,서울 금천구 금하로3길 26,Y,서울 금천구 금하로3길 26
SH,금천구,관악벽산타운(시흥2-1),재개발,564,1998-04-21,"금하로 793 (시흥동 1010, 벽산2단지아파트)",08655,37.4522125872144,126.918245309403,ok,road,서울 금천구 금하로 793,Y,서울 금천구 금하로 793
SH,금천구,시흥벽산(시흥1),재개발,1288,2002-11-06,"금하로 796 (시흥동 1013-4, 벽산6단지아파트)",08646,37.4490082825906,126.916525916717,ok,road,서울 금천구 금하로 796,Y,서울 금천구 금하로 796
SH,금천구,백운한비치,재건축,9,2008-04-01,"금하로23길 52 (시흥동 1018, 백운한비치Ⅱ)",08571,37.4535771651578,126.909342848147,ok,road,서울 금천구 금하로23길 52,Y,서울 금천구 금하로23길 52
SH,금천구,보린두레주택(금천구 시흥동),기타임대,10,2015-12-07,시흥대로24길 50 (시흥동),08652,37.4412736623508,126.907165358185,ok,road,서울 금천구 시흥대로24길 50,Y,서울 금천구 시흥대로24길 50
SH,금천구,금천롯데캐슬골드파크1차,재건축,183,2016-11-30,"벚꽃로 40 (독산동 1147, 금천롯데캐슬골드파크1차아파트)",08608,37.4600596360114,126.893020585165,ok,road,서울 금천구 벚꽃로 40,Y,서울 금천구 벚꽃로 40
SH,금천구,더 더블유 서울,행복(재건축),15,2024-01-08,가산로137(가산동143-7),08515,37.4774957795187,126.891210134081,ok,road,서울 금천구 가산로 137,Y,서울 금천구 가산로137
SH,노원구,하계5,영구임대,640,1989-11-15,"섬밭로 201 (하계동 272, 시영아파트)",01862,37.6338799970697,127.065914193152,ok,road,서울 노원구 섬밭로 201,Y,서울 노원구 섬밭로 201
SH,노원구,중계4,공공임대,1979,1991-12-05,"노원로19길 31 (중계동 511-2, 목화아파트)",01787,37.6434880061432,127.068759543553,ok,road,서울 노원구 노원로19길 31,Y,서울 노원구 노원로19길 31
SH,노원구,중계3,영구임대,2619,1991-12-15,"노원로 331 (중계동 514-3, 시영3단지목련아파트)",01786,37.6461706893207,127.069521539074,ok,road,서울 노원구 노원로 331,Y,서울 노원구 노원로 331
SH,노원구,공릉1,영구임대,1395,1994-12-08,"동일로 1127 (공릉동 708, 공릉1단지아파트)",01851,37.6295747035271,127.069868704519,ok,road,서울 노원구 동일로 1127,Y,서울 노원구 동일로 1127
SH,노원구,월계사슴1,영구임대,1372,1995-06-29,"월계로 372 (월계동 321, 월계사슴1단지아파트)",01905,37.6292472102426,127.059664124595,ok,road,서울 노원구 월계로 372,Y,서울 노원구 월계로 372
SH,노원구,월계사슴2,공공임대,775,1995-06-29,"월계로55길 16 (월계동 320-9, 월계사슴2단지아파트)",01864,37.6329639777027,127.060508959979,ok,road,서울 노원구 월계로55길 16,Y,서울 노원구 월계로55길 16
SH,노원구,학여울청구A(하계2),재개발,486,1997-09-23,"동일로207길 186 (하계동 354, 학여울청구아파트)",01775,37.6379556162713,127.059802173858,ok,road,서울 노원구 동일로207길 186,Y,서울 노원구 동일로207길 186
SH,노원구,월계청백1,공공임대,1147,1998-08-01,"초안산로 89 (월계동 774, 월계청백1단지아파트)",01869,37.6358316688786,127.051926911669,ok,road,서울 노원구 초안산로 89,Y,서울 노원구 초안산로 89
SH,노원구,상계은빛3,공공임대,900,1998-10-15,"동일로250길 17 (상계동 1264, 은빛3단지아파트)",01621,37.6824622661205,127.056770880957,ok,road,서울 노원구 동일로250길 17,Y,서울 노원구 동일로250길 17
SH,노원구,양지대림2(중계4-2),재개발,331,1999-03-16,"덕릉로77길 27 (중계동 588-1, 양지대림2차아파트)",01706,37.6547237482818,127.072761961906,ok,road,서울 노원구 덕릉로77길 27,Y,서울 노원구 덕릉로77길 27
SH,노원구,양지대림1(중계4-1),재개발,468,1999-05-15,"덕릉로73길 31 (중계동 587-1, 양지대림아파트)",01708,37.6522890148804,127.071151120162,ok,road,서울 노원구 덕릉로73길 31,Y,서울 노원구 덕릉로73길 31
SH,노원구,공릉2-6,공공임대,691,1999-10-07,"화랑로51길 81 (공릉동 110, 공릉아파트)",01800,37.6250348426368,127.087400118828,ok,road,서울 노원구 화랑로51길 81,Y,서울 노원구 화랑로51길 81
SH,노원구,상계불암대림(상계7),재개발,206,1999-12-01,"덕릉로94가길 41 (상계동 1290, 상계불암대림아파트)",01649,37.6640399154787,127.077678816788,ok,road,서울 노원구 덕릉로94가길 41,Y,서울 노원구 덕릉로94가길 41
SH,노원구,상계동아불암(상계3-1),재개발,434,2000-02-01,"덕릉로112길 13 (상계동 1286, 동아불암아파트)",01647,37.6660290890895,127.078241474481,ok,road,서울 노원구 덕릉로112길 13,Y,서울 노원구 덕릉로112길 13
SH,노원구,상계불암현대(상계3-2),재개발,472,2000-03-01,"덕릉로118길 27 (상계동 1294, 불암현대아파트)",01646,37.6681161841812,127.080423274337,ok,road,서울 노원구 덕릉로118길 27,Y,서울 노원구 덕릉로118길 27
SH,노원구,상계마들,영구임대,170,2001-06-15,"덕릉로70가길 101 (상계동 771-3, 상계마들아파트)",01772,37.6419755630047,127.057024451007,ok,road,서울 노원구 덕릉로70가길 101,Y,서울 노원구 덕릉로70가길 101
SH,노원구,학여울청구B(하계2B),재개발,378,2001-11-17,"한글비석로 6 (하계동 356, 학여울청구아파트)",01862,37.6326180569215,127.064482449011,ok,road,서울 노원구 한글비석로 6,Y,서울 노원구 한글비석로 6
SH,노원구,온수연립주택,기타임대,15,2003-01-10,"동일로239나길 27 (상계동 1096-14, 온수연립)",01133,37.6764091148215,127.051301676006,ok,road,서울 노원구 동일로239나길 27,Y,서울 노원구 동일로239나길 27
SH,노원구,"상계,장암3단지(수락산리버시티3단지)","국민,장기",360,2009-12-04,"누원로 28 (상계동 1312, 수락리버시티 3단지)",01600,37.6874771708146,127.053554777755,ok,road,서울 노원구 누원로 28,Y,서울 노원구 누원로 28
SH,노원구,"상계,장암4단지(수락산리버시티4단지)","국민,장기",264,2009-12-04,"누원로 18 (상계동 1313, 수락리버시티4단지)",01601,37.6862145785044,127.05287273244,ok,road,서울 노원구 누원로 18,Y,서울 노원구 누원로 18
SH,노원구,공릉공공원룸텔(희망하우징),기타임대,14,2013-03-04,화랑로51가길 3 (공릉동 120-10),01801,37.6236798487776,127.090036180039,ok,road,서울 노원구 화랑로51가길 3,Y,서울 노원구 화랑로51가길 3
SH,노원구,공릉동 657-7 기숙사(희망하우징),기타임대,43,2014-02-20,화랑로 464 (공릉동 657-7),01803,37.6185085207012,127.078860842844,ok,road,서울 노원구 화랑로 464,Y,서울 노원구 화랑로 464
SH,노원구,중계한화꿈에그린,재건축,34,2014-09-01,"덕릉로 83길5 (중계동 606, 한화꿈에그린더퍼스트아파트)",01727,37.6596995373339,127.075020979461,ok,road,서울 노원구 덕릉로83길 5,Y,서울 노원구 덕릉로 83길5
SH,노원구,중계센트럴파크,"국민,장기",229,2016-03-17,"덕릉로70가길 21 (상계동 1322, 중계센트럴파크)",01772,37.6428693745143,127.059507325253,ok,road,서울 노원구 덕릉로70가길 21,Y,서울 노원구 덕릉로70가길 21
SH,노원구,수락리버타운(행복주택),행복(공사 건설형),48,2016-12-01,누원로 19 (상계동 1316),01601,37.6872622204376,127.052502178454,ok,road,서울 노원구 누원로 19,Y,서울 노원구 누원로 19
SH,노원구,녹천역 두산위브(월계4구역),재개발,56,2017-03-29,"마들로5길 25 (월계동 950, 녹천두산위브)",01866,37.6409838052553,127.052256470187,ok,road,서울 노원구 마들로5길 25,Y,서울 노원구 마들로5길 25
SH,노원구,노원센트럴푸르지오(상계4),"재개발,행복(재건축,리츠2호)",152,2020-01-01,수락산로 12 (상계동 1355),01639,37.6643837383358,127.074879033534,ok,road,서울 노원구 수락산로 12,Y,서울 노원구 수락산로 12
SH,노원구,월계센트럴아이파크(월계2),행복(재건축),69,2020-04-01,초안산로2라길 26(월계동 951),01879,37.6300099286586,127.05667170993,ok,road,서울 노원구 초안산로2라길 26,Y,서울 노원구 초안산로2라길 26
SH,노원구,포레나노원(상계8),행복(재건축),141,2020-12-28,노원로38길 10 (상계동 677),01677,37.6615730140086,127.062205893931,ok,road,서울 노원구 노원로38길 10,Y,서울 노원구 노원로38길 10
SH,노원구,태릉해링턴플레이스(태릉현대),행복(재건축),45,2022-01-24,공릉로34길 86 (공릉동 230),01817,37.6257613188734,127.081597642805,ok,road,서울 노원구 공릉로34길 86,Y,서울 노원구 공릉로34길 86
SH,노원구,YN타워(공릉동 617-3외 2필지),역세권청년,75,2022-05-30,동일로 1000 (공릉동 617-3),01849,37.6194889944868,127.075526293582,ok,road,서울 노원구 동일로 1000,Y,서울 노원구 동일로 1000
SH,노원구,노원 롯데캐슬시그니처(상계6),재개발,198,2023-06-30,덕릉로753 (상계동 95-3),01640,37.6658515931357,127.0763205024,ok,road,서울 노원구 덕릉로 753,Y,서울 노원구 덕릉로753
SH,노원구,태릉입구역 이니티움,역세권청년,49,2025-01-08,화랑로 419-3,01860,37.6173556189162,127.073844271243,ok,road,서울 노원구 화랑로 419-3,Y,서울 노원구 화랑로 419-3
SH,노원구,광운대역 현대프라힐스,역세권청년,95,2025-12-29,석계로15길 14(월계동),01894,37.6223936382771,127.060793886332,ok,road,서울 노원구 석계로15길 14,Y,서울 노원구 석계로15길 14
SH,도봉구,도봉서원,주거환경,734,1996-10-15,"마들로 684-20 (도봉동 641-1, 서원아파트)",01330,37.6698177306831,127.046971371013,ok,road,서울 도봉구 마들로 684-20,Y,서울 도봉구 마들로 684-20
SH,도봉구,도봉서광,주거환경,45,1999-09-27,"마들로 770 (도봉동 643, 서광아파트)",01323,37.6790159706909,127.050128939851,ok,road,서울 도봉구 마들로 770,Y,서울 도봉구 마들로 770
SH,도봉구,북한산코오롱하늘채(쌍문1),재개발,50,2013-10-25,"우이천로 367 (쌍문동 732, 북한산코오롱하늘채아파트)",01370,37.6479009533005,127.024040591366,ok,road,서울 도봉구 우이천로 367,Y,서울 도봉구 우이천로 367
SH,도봉구,방학동 393-16 두레주택(현물출자),기타임대,6,2013-12-29,시루봉로15라길 63 (방학동 393-16),01314,37.6708076703281,127.032742701418,ok,road,서울 도봉구 시루봉로15라길 63,Y,서울 도봉구 시루봉로15라길 63
SH,도봉구,방학동 394-11 두레주택(현물출자),기타임대,2,2013-12-29,시루봉로17길 48-2 (방학동 394-11),01314,37.6694492027206,127.032306741646,ok,road,서울 도봉구 시루봉로17길 48-2,Y,서울 도봉구 시루봉로17길 48-2
SH,도봉구,창업지원주택(창동)_서울리츠2호,행복(리츠2호),48,2020-11-16,마들로13길 84 (창동 1-8),01411,37.6553762989464,127.048003501007,ok,road,서울 도봉구 마들로13길 84,Y,서울 도봉구 마들로13길 84
SH,도봉구,인히어쌍문(쌍문동 103-6외 1필지),역세권청년,70,2022-05-30,도봉로 445 (쌍문동 103-6),01448,37.6458670929817,127.032590678837,ok,road,서울 도봉구 도봉로 445,Y,서울 도봉구 도봉로 445
SH,도봉구,초행지붕-창동,행복(공사 건설형),4,2022-07-04,우이천로4다길 40-6 (창동 531-5),01479,37.6357914713746,127.040454508995,ok,road,서울 도봉구 우이천로4다길 40-6,Y,서울 도봉구 우이천로4다길 40-6
SH,도봉구,에드가쌍문(쌍문동 507-1),역세권청년,48,2022-07-04,삼양로 602 (쌍문동 507-1),01005,37.6565790263286,127.014087073427,ok,road,서울 도봉구 삼양로 602,Y,서울 도봉구 삼양로 602
SH,도봉구,초행지붕 쌍문(460-45),행복(공사 건설형),7,2023-01-10,우이천로38라길 17-3 (쌍문동 460-45),01376,37.6527174203573,127.0236364555,ok,road,서울 도봉구 우이천로38라길 17-3,Y,서울 도봉구 우이천로38라길 17-3
SH,동대문구,청량리한신(청량리4),재개발,610,1997-07-01,"제기로 129 (청량리동 59, 한신아파트)",02463,37.5874901917915,127.047645793449,ok,road,서울 동대문구 제기로 129,Y,서울 동대문구 제기로 129
SH,동대문구,전농동아(답십리6-4),재개발,220,1997-11-04,"서울시립대로 31 (전농동 645-2, 동아아파트)",02591,37.5753105451014,127.045864474612,ok,road,서울 동대문구 서울시립대로 31,Y,서울 동대문구 서울시립대로 31
SH,동대문구,답십리동아(답십리8),재개발,492,1999-09-01,"한천로11길 10 (답십리동 10-1, 동아아파트)",02612,37.5686194800469,127.061005631478,ok,road,서울 동대문구 한천로11길 10,Y,서울 동대문구 한천로11길 10
SH,동대문구,답십리청솔우성(답십리7),재개발,432,2000-05-16,"답십리로57길 53 (답십리동 80-1, 답십리청솔우성아파트)",02536,37.5748615722558,127.061182225343,ok,road,서울 동대문구 답십리로57길 53,Y,서울 동대문구 답십리로57길 53
SH,동대문구,이문현대(이문1),재개발,188,2000-07-07,"한천로58길 135 (이문동 54-1, 현대아파트)",02422,37.6022977599464,127.070735664827,ok,road,서울 동대문구 한천로58길 135,Y,서울 동대문구 한천로58길 135
SH,동대문구,전농SK(전농4),재개발,848,2000-07-20,"전농로10길 111 (전농동 10-1, 전농SK아파트)",02532,37.5775321613079,127.063155792877,ok,road,서울 동대문구 전농로10길 111,Y,서울 동대문구 전농로10길 111
SH,동대문구,전농삼성(전농5),재개발,139,2000-08-31,"전농로 190 (전농동 155-1, 전농동삼성아파트)",02505,37.58132979519,127.055560743052,ok,road,서울 동대문구 전농로 190,Y,서울 동대문구 전농로 190
SH,동대문구,제기한신(제기2),재개발,260,2000-09-01,"회기로8길 20 (제기동 1212-1, 한신아파트)",02467,37.5905325185543,127.039762529212,ok,road,서울 동대문구 회기로8길 20,Y,서울 동대문구 회기로8길 20
SH,동대문구,답십리두산(답십리9),재개발,310,2000-09-20,"답십리로56길 21-1 (답십리동 990-1, 두산아파트)",02613,37.5697768024358,127.059248769922,ok,road,서울 동대문구 답십리로56길 21-1,Y,서울 동대문구 답십리로56길 21-1
SH,동대문구,이문쌍용,재개발,245,2001-02-21,"한천로58길 75-45 (이문동 64-1, 쌍용아파트)",02423,37.6015332826351,127.067796621969,ok,road,서울 동대문구 한천로58길 75-45,Y,서울 동대문구 한천로58길 75-45
SH,동대문구,답십리대우(답십리11),재개발,108,2001-04-30,"답십리로41길 7 (답십리동 111-1, 답십리대우아파트)",02542,37.5730864574022,127.054512046092,ok,road,서울 동대문구 답십리로41길 7,Y,서울 동대문구 답십리로41길 7
SH,동대문구,홍릉동부(청량리5),재개발,150,2001-10-29,"제기로26길 26 (청량리동 213, 동부센트레빌아파트)",02484,37.585388616167,127.04514945427,ok,road,서울 동대문구 제기로26길 26,Y,서울 동대문구 제기로26길 26
SH,동대문구,이문중앙하이츠빌(이문4),재개발,70,2002-07-11,"휘경로11길 52 (이문동 84-1, 중앙하이츠빌)",02427,37.5969976350814,127.064857083472,ok,road,서울 동대문구 휘경로11길 52,Y,서울 동대문구 휘경로11길 52
SH,동대문구,답십리대림(답십리10),재개발,47,2002-12-03,"답십리로60길 38 (답십리동 808, 대림아파트)",02609,37.5710612118468,127.063837207535,ok,road,서울 동대문구 답십리로60길 38,Y,서울 동대문구 답십리로60길 38
SH,동대문구,이문대림(이문3),재개발,181,2003-06-25,"이문로54길 16 (이문동 225-1, 이문e편한세상아파트)",02407,37.6047688747257,127.062997842319,ok,road,서울 동대문구 이문로54길 16,Y,서울 동대문구 이문로54길 16
SH,동대문구,신이문어울림,재건축,13,2009-03-31,"신이문로 9 (이문동 428, 신이문 금호어울림)",02406,37.6031629394921,127.063354117613,ok,road,서울 동대문구 신이문로 9,Y,서울 동대문구 신이문로 9
SH,동대문구,용두두산위브(용두2),재개발,95,2009-04-15,"정릉천동로 16 (용두동 791, 용두두산위브)",02590,37.5734678565527,127.035306481469,ok,road,서울 동대문구 정릉천동로 16,Y,서울 동대문구 정릉천동로 16
SH,동대문구,답십리래미안,재개발,52,2009-05-25,"한천로33길 11 (답십리동 1000-1, 래미안엘파인아파트)",02535,37.5755519113019,127.06699625602,ok,road,서울 동대문구 한천로33길 11,Y,서울 동대문구 한천로33길 11
SH,동대문구,래미안용두1차(용두1),재개발,210,2010-03-26,"고산자로29길 18 (용두동 792-1, 래미안허브리츠)",02567,37.5763851129794,127.037018839672,ok,road,서울 동대문구 고산자로29길 18,Y,서울 동대문구 고산자로29길 18
SH,동대문구,래미안아름숲(전농6),재개발,148,2010-12-06,"전농로16길 51 (전농동 688, 래미안아름숲)",02508,37.5783342071942,127.060438346864,ok,road,서울 동대문구 전농로16길 51,Y,서울 동대문구 전농로16길 51
SH,동대문구,휘경센트레빌(휘경2),재개발,51,2011-01-03,"외대역동로 14 (휘경동 367, 휘경센트레빌)",02502,37.5909683833441,127.068673152616,ok,road,서울 동대문구 외대역동로 14,Y,서울 동대문구 외대역동로 14
SH,동대문구,청계한신휴플러스,재건축,20,2011-01-20,"서울시립대로 14 (답십리동 1002, 청계한신휴플러스)",02593,37.5720742467292,127.047273509268,ok,road,서울 동대문구 서울시립대로 14,Y,서울 동대문구 서울시립대로 14
SH,동대문구,일성트루엘,재건축,10,2011-07-08,"천호대로83길 71-7 (장안동 581, 일성트루엘아파트)",02629,37.5652028001255,127.065893363254,ok,road,서울 동대문구 천호대로83길 71-7,Y,서울 동대문구 천호대로83길 71-7
SH,동대문구,브라운스톤휘경(휘경4),재개발,78,2012-01-27,"망우로20길 86 (휘경동 368, 브라운스톤 휘경)",02501,37.5899979987381,127.06553172159,ok,road,서울 동대문구 망우로20길 86,Y,서울 동대문구 망우로20길 86
SH,동대문구,래미안크레시티(전농7),재개발,413,2013-05-03,"사가정로 65 (전농동 690, 래미안크레시티아파트)",02553,37.5755060418781,127.049695860484,ok,road,서울 동대문구 사가정로 65,Y,서울 동대문구 사가정로 65
SH,동대문구,래미안위브(답십리16),재개발,453,2014-10-06,"답십리로 130 (답십리동 1003, 래미안위브아파트)",02598,37.5728549565736,127.052401156065,ok,road,서울 동대문구 답십리로 130,Y,서울 동대문구 답십리로 130
SH,동대문구,용두롯데캐슬리치(용두4구역),재개발,57,2015-03-17,"한빛로 73 (용두동 794, 용두롯데캐슬리치)",02577,37.5794976614097,127.030492933066,ok,road,서울 동대문구 한빛로 73,Y,서울 동대문구 한빛로 73
SH,동대문구,휘경마을 두레주택,기타임대,6,2017-08-28,망우로18다길 31-5(휘경동),02498,37.5860585029968,127.061159234062,ok,road,서울 동대문구 망우로18다길 31-5,Y,서울 동대문구 망우로18다길 31-5
SH,동대문구,동대문롯데캐슬노블레스(전농11구역),재개발,100,2018-07-02,답십리로 23길 30 (전농동 695),02551,37.5767163112994,127.049782134969,ok,road,서울 동대문구 답십리로23길 30,Y,서울 동대문구 답십리로 23길 30
SH,동대문구,래미안미드카운티(답십리18구역),재개발,172,2018-07-17,답십리로 141 (답십리동 1013),02540,37.5733430631896,127.055281769593,ok,road,서울 동대문구 답십리로 141,Y,서울 동대문구 답십리로 141
SH,동대문구,힐스테이트 청계(대농신안),행복(재건축),114,2018-09-28,"천호대로55길 11 (답십리동 1009, 힐스테이트청계)",02597,37.5715355323262,127.04615896391,ok,road,서울 동대문구 천호대로55길 11,Y,서울 동대문구 천호대로55길 11
SH,동대문구,답십리파크자이아파트(답십리14구역),"재개발,행복(리츠2호)",140,2019-01-25,답십리로56길 105 (답십리동 1014),02616,37.5677702572124,127.058401410042,ok,road,서울 동대문구 답십리로56길 105,Y,서울 동대문구 답십리로56길 105
SH,동대문구,휘경SK VIEW(휘경2구역),"재개발,재건축,행복(재건축,리츠2호)",174,2019-06-04,휘경로 60 (휘경동 372),02434,37.593701245652,127.064897703345,ok,road,서울 동대문구 휘경로 60,Y,서울 동대문구 휘경로 60
SH,동대문구,휘경해모로프레스티지(휘경1),"재개발,행복(리츠2호)",51,2020-02-28,외대역동로1길 60-3 (휘경동 375),02434,37.5916037201805,127.062931601394,ok,road,서울 동대문구 외대역동로1길 60-3,Y,서울 동대문구 외대역동로1길 60-3
SH,동대문구,동대문더퍼스트데시앙(장안동연립),행복(재건축),23,2020-04-01,장한로27가길 37 (장안동 587),02528,37.5750495880554,127.070885574157,ok,road,서울 동대문구 장한로27가길 37,Y,서울 동대문구 장한로27가길 37
SH,동대문구,역세권 공공(휘경동 192-1외 2필지),역세권청년,9,2021-02-15,망우로21나길 6 (휘경동 192-1),02436,37.5905010769991,127.060712681014,ok,road,서울 동대문구 망우로21나길 6,Y,서울 동대문구 망우로21나길 6
SH,동대문구,e편한세상 청계센트럴포레(용두5),"재개발,행복(재건축,리츠2호)",169,2021-11-28,무학로 91 (용두동 795),02587,37.5720012273165,127.030062099678,ok,road,서울 동대문구 무학로 91,Y,서울 동대문구 무학로 91
